municipality_code,municipality_name,comarca_code,comarca_name,reference_period,subject_to_special_hut_license_regime,existing_hut_count,population,hut_per_100_residents,explicit_local_moratorium,explicit_local_prohibition,local_regulation_checked,regulation_reference,score_0_100,confidence_0_100,data_scope,source_id,source_updated_at,retrieved_at,method_version,missing_reason,notes,score_status,score_min_0_100,score_max_0_100,coverage_weight_pct,rank_stability_0_100,source_tier,method_variant,usable_for_composite
430141,Amposta,22,Montsià,2025S1,true,212,23047,0.919859,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",40,70,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,40,40,100,,official,default,true
430154,Arbolí,08,Baix Camp,2025S1,true,10,138,7.246377,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",40,70,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,40,40,100,,official,default,true
430167,l'Arboç,12,Baix Penedès,2025S1,false,8,5701,0.140326,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",100,60,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,100,100,100,,official,default,true
430173,l'Argentera,08,Baix Camp,2025S1,false,3,139,2.158273,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",100,60,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,100,100,100,,official,default,true
430189,Arnes,37,Terra Alta,2025S1,false,23,460,5,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",100,60,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,100,100,100,,official,default,true
430192,Ascó,30,Ribera d'Ebre,2025S1,false,2,1594,0.125471,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",100,60,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,100,100,100,,official,default,true
430206,Banyeres del Penedès,12,Baix Penedès,2025S1,false,17,3392,0.501179,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",100,60,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,100,100,100,,official,default,true
430213,Barberà de la Conca,16,Conca de Barberà,2025S1,false,6,486,1.234568,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",100,60,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,100,100,100,,official,default,true
430228,Batea,37,Terra Alta,2025S1,false,5,1873,0.266951,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",100,60,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,100,100,100,,official,default,true
430234,Bellmunt del Priorat,29,Priorat,2025S1,false,1,288,0.347222,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",100,60,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,100,100,100,,official,default,true
430249,Bellvei,12,Baix Penedès,2025S1,false,18,2464,0.730519,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",100,60,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,100,100,100,,official,default,true
430252,Benifallet,09,Baix Ebre,2025S1,false,17,708,2.40113,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",100,60,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,100,100,100,,official,default,true
430265,Benissanet,30,Ribera d'Ebre,2025S1,false,8,1191,0.671704,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",100,60,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,100,100,100,,official,default,true
430271,la Bisbal de Montsant,29,Priorat,2025S1,false,5,214,2.336449,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",100,60,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,100,100,100,,official,default,true
430287,la Bisbal del Penedès,12,Baix Penedès,2025S1,false,31,4270,0.725995,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",100,60,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,100,100,100,,official,default,true
430290,Blancafort,16,Conca de Barberà,2025S1,false,3,392,0.765306,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",100,60,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,100,100,100,,official,default,true
430304,Bonastre,12,Baix Penedès,2025S1,false,5,778,0.642674,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",100,60,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,100,100,100,,official,default,true
430311,les Borges del Camp,08,Baix Camp,2025S1,false,11,2313,0.475573,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",100,60,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,100,100,100,,official,default,true
430326,Bot,37,Terra Alta,2025S1,false,13,545,2.385321,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",100,60,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,100,100,100,,official,default,true
430332,Botarell,08,Baix Camp,2025S1,false,11,1156,0.951557,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",100,60,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,100,100,100,,official,default,true
430347,Bràfim,01,Alt Camp,2025S1,false,0,705,0,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",100,60,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,100,100,100,,official,default,true
430350,Cabacés,29,Priorat,2025S1,false,3,295,1.016949,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",100,60,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,100,100,100,,official,default,true
430363,Cabra del Camp,01,Alt Camp,2025S1,false,9,1387,0.648882,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",100,60,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,100,100,100,,official,default,true
430379,Calafell,12,Baix Penedès,2025S1,true,1697,32429,5.23297,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",40,70,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,40,40,100,,official,default,true
430385,Cambrils,08,Baix Camp,2025S1,true,3765,37068,10.157009,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",40,70,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,40,40,100,,official,default,true
430398,Capafonts,08,Baix Camp,2025S1,true,9,101,8.910891,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",40,70,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,40,40,100,,official,default,true
430402,Capçanes,29,Priorat,2025S1,false,4,446,0.896861,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",100,60,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,100,100,100,,official,default,true
430419,Caseres,37,Terra Alta,2025S1,false,5,250,2,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",100,60,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,100,100,100,,official,default,true
430424,Castellvell del Camp,08,Baix Camp,2025S1,false,12,3001,0.399867,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",100,60,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,100,100,100,,official,default,true
430430,el Catllar,36,Tarragonès,2025S1,false,40,5387,0.742528,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",100,60,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,100,100,100,,official,default,true
430445,la Sénia,22,Montsià,2025S1,false,10,5605,0.178412,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",100,60,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,100,100,100,,official,default,true
430458,Colldejou,08,Baix Camp,2025S1,false,6,157,3.821656,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",100,60,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,100,100,100,,official,default,true
430461,Conesa,16,Conca de Barberà,2025S1,false,1,113,0.884956,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",100,60,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,100,100,100,,official,default,true
430477,Constantí,36,Tarragonès,2025S1,false,8,7155,0.11181,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",100,60,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,100,100,100,,official,default,true
430483,Corbera d'Ebre,37,Terra Alta,2025S1,false,12,1024,1.171875,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",100,60,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,100,100,100,,official,default,true
430496,Cornudella de Montsant,29,Priorat,2025S1,true,58,1014,5.719921,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",40,70,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,40,40,100,,official,default,true
430509,Creixell,36,Tarragonès,2025S1,false,255,4244,6.008483,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",100,60,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,100,100,100,,official,default,true
430516,Cunit,12,Baix Penedès,2025S1,false,649,16304,3.980618,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",100,60,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,100,100,100,,official,default,true
430521,Xerta,09,Baix Ebre,2025S1,false,9,1186,0.758853,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",100,60,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,100,100,100,,official,default,true
430537,Duesaigües,08,Baix Camp,2025S1,false,12,219,5.479452,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",100,60,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,100,100,100,,official,default,true
430542,l'Espluga de Francolí,16,Conca de Barberà,2025S1,false,28,3892,0.719424,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",100,60,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,100,100,100,,official,default,true
430555,Falset,29,Priorat,2025S1,true,19,2892,0.656985,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",40,70,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,40,40,100,,official,default,true
430568,la Fatarella,37,Terra Alta,2025S1,false,4,841,0.475624,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",100,60,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,100,100,100,,official,default,true
430574,la Febró,08,Baix Camp,2025S1,false,1,35,2.857143,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",100,60,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,100,100,100,,official,default,true
430580,la Figuera,29,Priorat,2025S1,false,4,116,3.448276,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",100,60,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,100,100,100,,official,default,true
430593,Figuerola del Camp,01,Alt Camp,2025S1,false,3,343,0.874636,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",100,60,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,100,100,100,,official,default,true
430607,Flix,30,Ribera d'Ebre,2025S1,false,7,3342,0.209455,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",100,60,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,100,100,100,,official,default,true
430614,Forès,16,Conca de Barberà,2025S1,false,3,39,7.692308,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",100,60,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,100,100,100,,official,default,true
430629,Freginals,22,Montsià,2025S1,false,2,445,0.449438,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",100,60,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,100,100,100,,official,default,true
430635,la Galera,22,Montsià,2025S1,false,13,731,1.778386,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",100,60,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,100,100,100,,official,default,true
430640,Gandesa,37,Terra Alta,2025S1,false,11,3151,0.349096,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",100,60,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,100,100,100,,official,default,true
430653,Garcia,30,Ribera d'Ebre,2025S1,false,1,555,0.18018,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",100,60,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,100,100,100,,official,default,true
430666,els Garidells,01,Alt Camp,2025S1,false,1,211,0.473934,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",100,60,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,100,100,100,,official,default,true
430672,Ginestar,30,Ribera d'Ebre,2025S1,false,2,799,0.250313,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",100,60,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,100,100,100,,official,default,true
430688,Godall,22,Montsià,2025S1,false,8,600,1.333333,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",100,60,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,100,100,100,,official,default,true
430691,Gratallops,29,Priorat,2025S1,false,11,227,4.845815,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",100,60,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,100,100,100,,official,default,true
430705,els Guiamets,29,Priorat,2025S1,false,0,253,0,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",100,60,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,100,100,100,,official,default,true
430712,Horta de Sant Joan,37,Terra Alta,2025S1,false,37,1156,3.200692,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",100,60,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,100,100,100,,official,default,true
430727,el Lloar,29,Priorat,2025S1,false,4,100,4,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",100,60,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,100,100,100,,official,default,true
430733,Llorac,16,Conca de Barberà,2025S1,false,3,105,2.857143,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",100,60,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,100,100,100,,official,default,true
430748,Llorenç del Penedès,12,Baix Penedès,2025S1,false,8,2426,0.329761,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",100,60,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,100,100,100,,official,default,true
430751,Margalef,29,Priorat,2025S1,true,24,110,21.818182,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",40,70,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,40,40,100,,official,default,true
430764,Marçà,29,Priorat,2025S1,false,11,624,1.762821,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",100,60,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,100,100,100,,official,default,true
430770,Mas de Barberans,22,Montsià,2025S1,false,3,535,0.560748,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",100,60,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,100,100,100,,official,default,true
430786,Masdenverge,22,Montsià,2025S1,false,4,1145,0.349345,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",100,60,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,100,100,100,,official,default,true
430799,Masllorenç,12,Baix Penedès,2025S1,false,4,568,0.704225,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",100,60,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,100,100,100,,official,default,true
430803,la Masó,01,Alt Camp,2025S1,false,0,308,0,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",100,60,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,100,100,100,,official,default,true
430810,Maspujols,08,Baix Camp,2025S1,false,6,917,0.654308,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",100,60,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,100,100,100,,official,default,true
430825,el Masroig,29,Priorat,2025S1,false,5,477,1.048218,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",100,60,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,100,100,100,,official,default,true
430831,el Milà,01,Alt Camp,2025S1,false,0,194,0,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",100,60,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,100,100,100,,official,default,true
430846,Miravet,30,Ribera d'Ebre,2025S1,false,18,701,2.56776,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",100,60,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,100,100,100,,official,default,true
430859,el Molar,29,Priorat,2025S1,false,0,301,0,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",100,60,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,100,100,100,,official,default,true
430862,Montblanc,16,Conca de Barberà,2025S1,false,47,7568,0.621036,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",100,60,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,100,100,100,,official,default,true
430884,Montbrió del Camp,08,Baix Camp,2025S1,false,16,3167,0.50521,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",100,60,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,100,100,100,,official,default,true
430897,Montferri,01,Alt Camp,2025S1,false,2,509,0.392927,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",100,60,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,100,100,100,,official,default,true
